Restaurant_Num,Sales,Customer_Count,Week,Day,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday
2003,507.51,75,32,Sunday,0,0,0,1,0,0,0
2003,962.04,118,32,Thursday,0,0,0,0,1,0,0
2003,840.59,110,32,Tuesday,0,0,0,0,0,1,0
2003,806.55,103,32,Wednesday,0,0,0,0,0,0,1
2003,306.38,47,33,Friday,1,0,0,0,0,0,0
2003,588.68,76,33,Monday,0,1,0,0,0,0,0
2003,458.87,50,33,Saturday,0,0,1,0,0,0,0
2003,903.32,106,33,Sunday,0,0,0,1,0,0,0
2003,551.67,57,33,Thursday,0,0,0,0,1,0,0
2003,738.29,92,33,Tuesday,0,0,0,0,0,1,0
2003,262.63,41,33,Wednesday,0,0,0,0,0,0,1
2003,756.04,90,34,Friday,1,0,0,0,0,0,0
2003,2847.66,311,34,Monday,0,1,0,0,0,0,0
2003,1283.47,118,34,Saturday,0,0,1,0,0,0,0
2003,985.2,100,34,Sunday,0,0,0,1,0,0,0
2003,764.21,95,34,Thursday,0,0,0,0,1,0,0
2003,689.1,80,34,Tuesday,0,0,0,0,0,1,0
2003,892.36,101,34,Wednesday,0,0,0,0,0,0,1
2003,924.56,117,35,Friday,1,0,0,0,0,0,0
2003,659.29,79,35,Monday,0,1,0,0,0,0,0
2003,1435.76,140,35,Saturday,0,0,1,0,0,0,0
2003,682.1,80,35,Sunday,0,0,0,1,0,0,0
2003,1034.75,119,35,Thursday,0,0,0,0,1,0,0
2003,837.92,102,35,Tuesday,0,0,0,0,0,1,0
2003,952.28,121,35,Wednesday,0,0,0,0,0,0,1
2003,993.71,104,36,Friday,1,0,0,0,0,0,0
2003,373.45,48,36,Monday,0,1,0,0,0,0,0
2003,734.63,97,36,Saturday,0,0,1,0,0,0,0
2003,734.48,72,36,Sunday,0,0,0,1,0,0,0
2003,929.06,116,36,Thursday,0,0,0,0,1,0,0
2003,914.74,105,36,Tuesday,0,0,0,0,0,1,0
2003,737.64,79,36,Wednesday,0,0,0,0,0,0,1
2003,640.07,74,37,Friday,1,0,0,0,0,0,0
2003,433.63,62,37,Monday,0,1,0,0,0,0,0
2003,962.97,108,37,Saturday,0,0,1,0,0,0,0
2003,866.66,82,37,Sunday,0,0,0,1,0,0,0
2003,750.02,85,37,Thursday,0,0,0,0,1,0,0
2003,900.68,112,37,Tuesday,0,0,0,0,0,1,0
2003,560.01,74,37,Wednesday,0,0,0,0,0,0,1
2003,1045.42,110,38,Friday,1,0,0,0,0,0,0
2003,588.43,80,38,Monday,0,1,0,0,0,0,0
2003,1006.01,102,38,Saturday,0,0,1,0,0,0,0
2003,630.58,72,38,Sunday,0,0,0,1,0,0,0
2003,839.88,95,38,Thursday,0,0,0,0,1,0,0
2003,705.09,81,38,Tuesday,0,0,0,0,0,1,0
2003,773.5,94,38,Wednesday,0,0,0,0,0,0,1
2003,812.76,107,39,Friday,1,0,0,0,0,0,0
2003,674.4,90,39,Monday,0,1,0,0,0,0,0
2003,956.88,103,39,Saturday,0,0,1,0,0,0,0
2003,880.63,91,39,Sunday,0,0,0,1,0,0,0
2003,989.65,129,39,Thursday,0,0,0,0,1,0,0
2003,408.53,55,39,Tuesday,0,0,0,0,0,1,0
2003,917.09,111,39,Wednesday,0,0,0,0,0,0,1
2003,1060.1,125,40,Friday,1,0,0,0,0,0,0
2003,803.8,97,40,Monday,0,1,0,0,0,0,0
2003,1090.61,116,40,Saturday,0,0,1,0,0,0,0
2003,949.22,90,40,Sunday,0,0,0,1,0,0,0
2003,714.4,102,40,Thursday,0,0,0,0,1,0,0
2003,829.93,89,40,Tuesday,0,0,0,0,0,1,0
2003,928.82,112,40,Wednesday,0,0,0,0,0,0,1
2003,918.62,127,41,Friday,1,0,0,0,0,0,0
2003,627.7,82,41,Monday,0,1,0,0,0,0,0
2003,866.34,99,41,Saturday,0,0,1,0,0,0,0
2003,1191.59,108,41,Sunday,0,0,0,1,0,0,0
2003,1037.28,115,41,Thursday,0,0,0,0,1,0,0
2003,709.2,80,41,Tuesday,0,0,0,0,0,1,0
2003,953.4,117,41,Wednesday,0,0,0,0,0,0,1
2003,1893.772377,163,42,Friday,1,0,0,0,0,0,0
2003,755.61,91,42,Monday,0,1,0,0,0,0,0
2003,1893.772377,163,42,Saturday,0,0,1,0,0,0,0
2003,1893.772377,163,42,Sunday,0,0,0,1,0,0,0
2003,719.06,99,42,Thursday,0,0,0,0,1,0,0
2003,692.04,91,42,Tuesday,0,0,0,0,0,1,0
2003,801.03,93,42,Wednesday,0,0,0,0,0,0,1
4313,1865.46,202,1,Friday,1,0,0,0,0,0,0
4313,862.04,93,1,Monday,0,1,0,0,0,0,0
4313,1699.48,152,1,Saturday,0,0,1,0,0,0,0
4313,1132.09,109,1,Sunday,0,0,0,1,0,0,0
4313,1382.21,168,1,Thursday,0,0,0,0,1,0,0
4313,996.05,123,1,Tuesday,0,0,0,0,0,1,0
4313,1537.75,167,1,Wednesday,0,0,0,0,0,0,1
4313,1420.98,144,2,Friday,1,0,0,0,0,0,0
4313,1247.86,127,2,Monday,0,1,0,0,0,0,0
4313,1141.27,108,2,Saturday,0,0,1,0,0,0,0
4313,1351.98,116,2,Sunday,0,0,0,1,0,0,0
4313,1145.89,124,2,Thursday,0,0,0,0,1,0,0
4313,997.53,110,2,Tuesday,0,0,0,0,0,1,0
4313,963.92,101,2,Wednesday,0,0,0,0,0,0,1
4313,1325.6,155,3,Friday,1,0,0,0,0,0,0
4313,1004.62,92,3,Monday,0,1,0,0,0,0,0
4313,1341.91,142,3,Saturday,0,0,1,0,0,0,0
4313,1073.71,110,3,Sunday,0,0,0,1,0,0,0
4313,1212.3,123,3,Thursday,0,0,0,0,1,0,0
4313,1007.38,126,3,Tuesday,0,0,0,0,0,1,0
4313,1061.85,96,3,Wednesday,0,0,0,0,0,0,1
4313,1840.15,194,4,Friday,1,0,0,0,0,0,0
4313,991.46,103,4,Monday,0,1,0,0,0,0,0
4313,2684.98,254,4,Saturday,0,0,1,0,0,0,0
4313,0,0,4,Sunday,0,0,0,1,0,0,0
4313,1223.27,126,4,Thursday,0,0,0,0,1,0,0
4313,924.62,111,4,Tuesday,0,0,0,0,0,1,0
4313,1022.46,104,4,Wednesday,0,0,0,0,0,0,1
4313,2527.42,222,5,Friday,1,0,0,0,0,0,0
4313,1342.44,136,5,Monday,0,1,0,0,0,0,0
4313,1861.74,197,5,Saturday,0,0,1,0,0,0,0
4313,1654.56,130,5,Sunday,0,0,0,1,0,0,0
4313,1868.48,179,5,Thursday,0,0,0,0,1,0,0
4313,1266.89,129,5,Tuesday,0,0,0,0,0,1,0
4313,1504.69,155,5,Wednesday,0,0,0,0,0,0,1
4313,1835.44,178,6,Friday,1,0,0,0,0,0,0
4313,1258.85,131,6,Monday,0,1,0,0,0,0,0
4313,1476.8,144,6,Saturday,0,0,1,0,0,0,0
4313,1063.18,93,6,Sunday,0,0,0,1,0,0,0
4313,1487.59,161,6,Thursday,0,0,0,0,1,0,0
4313,1043.24,116,6,Tuesday,0,0,0,0,0,1,0
4313,1180.89,125,6,Wednesday,0,0,0,0,0,0,1
4313,1871.69,178,7,Friday,1,0,0,0,0,0,0
4313,851.7,106,7,Monday,0,1,0,0,0,0,0
4313,1651.54,157,7,Saturday,0,0,1,0,0,0,0
4313,1185.98,113,7,Sunday,0,0,0,1,0,0,0
4313,1334.82,146,7,Thursday,0,0,0,0,1,0,0
4313,1287.5,138,7,Tuesday,0,0,0,0,0,1,0
4313,1349.69,134,7,Wednesday,0,0,0,0,0,0,1
4313,1628.39,157,8,Friday,1,0,0,0,0,0,0
4313,1207.18,118,8,Monday,0,1,0,0,0,0,0
4313,1790.68,167,8,Saturday,0,0,1,0,0,0,0
4313,1184.16,119,8,Sunday,0,0,0,1,0,0,0
4313,1117.24,95,8,Thursday,0,0,0,0,1,0,0
4313,1199.94,116,8,Tuesday,0,0,0,0,0,1,0
4313,1184.97,104,8,Wednesday,0,0,0,0,0,0,1
4313,1682.85,188,9,Friday,1,0,0,0,0,0,0
4313,1457.01,149,9,Monday,0,1,0,0,0,0,0
4313,2084.74,197,9,Saturday,0,0,1,0,0,0,0
4313,1561.86,139,9,Sunday,0,0,0,1,0,0,0
4313,1810.06,191,9,Thursday,0,0,0,0,1,0,0
4313,1120.09,130,9,Tuesday,0,0,0,0,0,1,0
4313,1826.11,169,9,Wednesday,0,0,0,0,0,0,1
4313,1691.83,179,10,Friday,1,0,0,0,0,0,0
4313,1431.3,140,10,Monday,0,1,0,0,0,0,0
4313,1487.19,139,10,Saturday,0,0,1,0,0,0,0
4313,1102.26,111,10,Sunday,0,0,0,1,0,0,0
4313,1315.18,145,10,Thursday,0,0,0,0,1,0,0
4313,1727.83,166,10,Tuesday,0,0,0,0,0,1,0
4313,1380.42,146,10,Wednesday,0,0,0,0,0,0,1
4313,1762.02,172,11,Friday,1,0,0,0,0,0,0
4313,931.44,106,11,Monday,0,1,0,0,0,0,0
4313,1417.34,129,11,Saturday,0,0,1,0,0,0,0
4313,1358.02,112,11,Sunday,0,0,0,1,0,0,0
4313,1558.56,158,11,Thursday,0,0,0,0,1,0,0
4313,1336.55,139,11,Tuesday,0,0,0,0,0,1,0
4313,1077,131,11,Wednesday,0,0,0,0,0,0,1
4313,1447.9,140,12,Friday,1,0,0,0,0,0,0
4313,1082.36,128,12,Monday,0,1,0,0,0,0,0
4313,1183.1,122,12,Saturday,0,0,1,0,0,0,0
4313,980.67,96,12,Sunday,0,0,0,1,0,0,0
4313,1210.56,140,12,Thursday,0,0,0,0,1,0,0
4313,995.75,119,12,Tuesday,0,0,0,0,0,1,0
4313,1287.34,122,12,Wednesday,0,0,0,0,0,0,1
4313,1841.19,181,13,Friday,1,0,0,0,0,0,0
4313,978.07,106,13,Monday,0,1,0,0,0,0,0
4313,1507.3,129,13,Saturday,0,0,1,0,0,0,0
4313,1086.46,74,13,Sunday,0,0,0,1,0,0,0
4313,1550.54,154,13,Thursday,0,0,0,0,1,0,0
4313,1215.58,125,13,Tuesday,0,0,0,0,0,1,0
4313,1387.29,157,13,Wednesday,0,0,0,0,0,0,1
4313,1430.93,143,14,Friday,1,0,0,0,0,0,0
4313,1119.27,110,14,Monday,0,1,0,0,0,0,0
4313,1172.33,108,14,Saturday,0,0,1,0,0,0,0
4313,1086.77,96,14,Sunday,0,0,0,1,0,0,0
4313,1585.95,157,14,Thursday,0,0,0,0,1,0,0
4313,1315.37,131,14,Tuesday,0,0,0,0,0,1,0
4313,1462.84,140,14,Wednesday,0,0,0,0,0,0,1
4313,1529.7,153,15,Friday,1,0,0,0,0,0,0
4313,1034.97,108,15,Monday,0,1,0,0,0,0,0
4313,1302.15,130,15,Saturday,0,0,1,0,0,0,0
4313,1211.83,112,15,Sunday,0,0,0,1,0,0,0
4313,1321.5,153,15,Thursday,0,0,0,0,1,0,0
4313,977.87,114,15,Tuesday,0,0,0,0,0,1,0
4313,1239.4,140,15,Wednesday,0,0,0,0,0,0,1
4313,1802.31,184,16,Friday,1,0,0,0,0,0,0
4313,1419.6,129,16,Monday,0,1,0,0,0,0,0
4313,1447.12,144,16,Saturday,0,0,1,0,0,0,0
4313,1323.04,124,16,Sunday,0,0,0,1,0,0,0
4313,1336.07,144,16,Thursday,0,0,0,0,1,0,0
4313,1214.84,120,16,Tuesday,0,0,0,0,0,1,0
4313,1153.02,127,16,Wednesday,0,0,0,0,0,0,1
4313,1519.06,160,17,Friday,1,0,0,0,0,0,0
4313,786.29,104,17,Monday,0,1,0,0,0,0,0
4313,1469.04,139,17,Saturday,0,0,1,0,0,0,0
4313,1088.57,107,17,Sunday,0,0,0,1,0,0,0
4313,1308.47,142,17,Thursday,0,0,0,0,1,0,0
4313,935.39,126,17,Tuesday,0,0,0,0,0,1,0
4313,1351.94,131,17,Wednesday,0,0,0,0,0,0,1
4313,1734.65,168,18,Friday,1,0,0,0,0,0,0
4313,1145.37,133,18,Monday,0,1,0,0,0,0,0
4313,1446.82,134,18,Saturday,0,0,1,0,0,0,0
4313,1212.72,132,18,Sunday,0,0,0,1,0,0,0
4313,1456.54,159,18,Thursday,0,0,0,0,1,0,0
4313,1674.2,165,18,Tuesday,0,0,0,0,0,1,0
4313,1471.63,156,18,Wednesday,0,0,0,0,0,0,1
4313,1873.32,172,19,Friday,1,0,0,0,0,0,0
4313,1167.41,126,19,Monday,0,1,0,0,0,0,0
4313,1318.04,147,19,Saturday,0,0,1,0,0,0,0
4313,1066.24,97,19,Sunday,0,0,0,1,0,0,0
4313,1239.33,131,19,Thursday,0,0,0,0,1,0,0
4313,1256.77,134,19,Tuesday,0,0,0,0,0,1,0
4313,1271.93,141,19,Wednesday,0,0,0,0,0,0,1
4313,1390.57,140,20,Friday,1,0,0,0,0,0,0
4313,960.22,101,20,Monday,0,1,0,0,0,0,0
4313,1746.17,162,20,Saturday,0,0,1,0,0,0,0
4313,1089.06,100,20,Sunday,0,0,0,1,0,0,0
4313,1406.38,138,20,Thursday,0,0,0,0,1,0,0
4313,1359.93,142,20,Tuesday,0,0,0,0,0,1,0
4313,1407,159,20,Wednesday,0,0,0,0,0,0,1
4313,1496.84,155,21,Friday,1,0,0,0,0,0,0
4313,1064.43,118,21,Monday,0,1,0,0,0,0,0
4313,1214.57,122,21,Saturday,0,0,1,0,0,0,0
4313,1081.29,107,21,Sunday,0,0,0,1,0,0,0
4313,1292.75,146,21,Thursday,0,0,0,0,1,0,0
4313,1317.63,149,21,Tuesday,0,0,0,0,0,1,0
4313,1257.51,141,21,Wednesday,0,0,0,0,0,0,1
4313,2461.17,232,22,Friday,1,0,0,0,0,0,0
4313,660.36,78,22,Monday,0,1,0,0,0,0,0
4313,1990.38,205,22,Saturday,0,0,1,0,0,0,0
4313,1466.15,135,22,Sunday,0,0,0,1,0,0,0
4313,1516.18,151,22,Thursday,0,0,0,0,1,0,0
4313,1102.01,125,22,Tuesday,0,0,0,0,0,1,0
4313,1154.29,133,22,Wednesday,0,0,0,0,0,0,1
4313,1843.04,174,23,Friday,1,0,0,0,0,0,0
4313,1207.71,140,23,Monday,0,1,0,0,0,0,0
4313,1468.56,142,23,Saturday,0,0,1,0,0,0,0
4313,966.66,96,23,Sunday,0,0,0,1,0,0,0
4313,1187.88,131,23,Thursday,0,0,0,0,1,0,0
4313,1184.35,141,23,Tuesday,0,0,0,0,0,1,0
4313,1374.49,132,23,Wednesday,0,0,0,0,0,0,1
4313,1627.8,167,24,Friday,1,0,0,0,0,0,0
4313,970.88,104,24,Monday,0,1,0,0,0,0,0
4313,1472.32,134,24,Saturday,0,0,1,0,0,0,0
4313,887.33,81,24,Sunday,0,0,0,1,0,0,0
4313,1319.76,133,24,Thursday,0,0,0,0,1,0,0
4313,1361.53,129,24,Tuesday,0,0,0,0,0,1,0
4313,1106.62,114,24,Wednesday,0,0,0,0,0,0,1
4313,1723.75,153,25,Friday,1,0,0,0,0,0,0
4313,910.25,95,25,Monday,0,1,0,0,0,0,0
4313,1432.14,155,25,Saturday,0,0,1,0,0,0,0
4313,1037.93,97,25,Sunday,0,0,0,1,0,0,0
4313,1562.98,160,25,Thursday,0,0,0,0,1,0,0
4313,1171.66,124,25,Tuesday,0,0,0,0,0,1,0
4313,1220.2,127,25,Wednesday,0,0,0,0,0,0,1
4313,2336.81,214,26,Friday,1,0,0,0,0,0,0
4313,1076.06,121,26,Monday,0,1,0,0,0,0,0
4313,1921.2,174,26,Saturday,0,0,1,0,0,0,0
4313,1211.13,120,26,Sunday,0,0,0,1,0,0,0
4313,1491.71,140,26,Thursday,0,0,0,0,1,0,0
4313,1229.97,143,26,Tuesday,0,0,0,0,0,1,0
4313,1269.48,137,26,Wednesday,0,0,0,0,0,0,1
4313,1402.27,133,27,Friday,1,0,0,0,0,0,0
4313,1277.42,124,27,Monday,0,1,0,0,0,0,0
4313,1369.49,132,27,Saturday,0,0,1,0,0,0,0
4313,1067.93,102,27,Sunday,0,0,0,1,0,0,0
4313,937.72,106,27,Thursday,0,0,0,0,1,0,0
4313,1560.28,170,27,Tuesday,0,0,0,0,0,1,0
4313,1156.21,110,27,Wednesday,0,0,0,0,0,0,1
4313,1695.53,168,28,Friday,1,0,0,0,0,0,0
4313,1006.85,109,28,Monday,0,1,0,0,0,0,0
4313,1233.65,129,28,Saturday,0,0,1,0,0,0,0
4313,1114.09,101,28,Sunday,0,0,0,1,0,0,0
4313,1201,130,28,Thursday,0,0,0,0,1,0,0
4313,1132.26,125,28,Tuesday,0,0,0,0,0,1,0
4313,869.46,96,28,Wednesday,0,0,0,0,0,0,1
4313,1648.6,172,29,Friday,1,0,0,0,0,0,0
4313,915.31,103,29,Monday,0,1,0,0,0,0,0
4313,1389.2,125,29,Saturday,0,0,1,0,0,0,0
4313,1094.9,101,29,Sunday,0,0,0,1,0,0,0
4313,1008.86,114,29,Thursday,0,0,0,0,1,0,0
4313,755.03,113,29,Tuesday,0,0,0,0,0,1,0
4313,1178.67,117,29,Wednesday,0,0,0,0,0,0,1
4313,1320.69,132,30,Friday,1,0,0,0,0,0,0
4313,1153.15,124,30,Monday,0,1,0,0,0,0,0
4313,1414.1,139,30,Saturday,0,0,1,0,0,0,0
4313,890.34,79,30,Sunday,0,0,0,1,0,0,0
4313,1278.36,129,30,Thursday,0,0,0,0,1,0,0
4313,982.12,109,30,Tuesday,0,0,0,0,0,1,0
4313,939.81,100,30,Wednesday,0,0,0,0,0,0,1
4313,1582.53,177,31,Friday,1,0,0,0,0,0,0
4313,1081.85,128,31,Monday,0,1,0,0,0,0,0
4313,1594.15,136,31,Saturday,0,0,1,0,0,0,0
4313,1105.83,105,31,Sunday,0,0,0,1,0,0,0
4313,1269.18,147,31,Thursday,0,0,0,0,1,0,0
4313,1303.19,157,31,Tuesday,0,0,0,0,0,1,0
4313,1382.5,142,31,Wednesday,0,0,0,0,0,0,1
4313,1381.43,150,32,Friday,1,0,0,0,0,0,0
4313,1039.51,113,32,Monday,0,1,0,0,0,0,0
4313,1291.15,124,32,Saturday,0,0,1,0,0,0,0
4313,1156.36,108,32,Sunday,0,0,0,1,0,0,0
4313,1647.07,168,32,Thursday,0,0,0,0,1,0,0
4313,1123.71,124,32,Tuesday,0,0,0,0,0,1,0
4313,990.44,126,32,Wednesday,0,0,0,0,0,0,1
4313,1412.84,153,33,Friday,1,0,0,0,0,0,0
4313,832.8,112,33,Monday,0,1,0,0,0,0,0
4313,1305.54,128,33,Saturday,0,0,1,0,0,0,0
4313,1073.08,106,33,Sunday,0,0,0,1,0,0,0
4313,1004.27,124,33,Thursday,0,0,0,0,1,0,0
4313,1065.74,113,33,Tuesday,0,0,0,0,0,1,0
4313,910.04,109,33,Wednesday,0,0,0,0,0,0,1
4313,1102,125,34,Friday,1,0,0,0,0,0,0
4313,780.01,98,34,Monday,0,1,0,0,0,0,0
4313,1275.76,122,34,Saturday,0,0,1,0,0,0,0
4313,1175.12,104,34,Sunday,0,0,0,1,0,0,0
4313,1053.48,113,34,Thursday,0,0,0,0,1,0,0
4313,1118.52,132,34,Tuesday,0,0,0,0,0,1,0
4313,897.74,111,34,Wednesday,0,0,0,0,0,0,1
4313,1473.94,150,35,Friday,1,0,0,0,0,0,0
4313,1066.69,113,35,Monday,0,1,0,0,0,0,0
4313,1260.13,142,35,Saturday,0,0,1,0,0,0,0
4313,872.91,93,35,Sunday,0,0,0,1,0,0,0
4313,1360.74,137,35,Thursday,0,0,0,0,1,0,0
4313,972.25,117,35,Tuesday,0,0,0,0,0,1,0
4313,1222.38,133,35,Wednesday,0,0,0,0,0,0,1
4313,1423.98,145,36,Friday,1,0,0,0,0,0,0
4313,519.71,64,36,Monday,0,1,0,0,0,0,0
4313,1226.49,121,36,Saturday,0,0,1,0,0,0,0
4313,1003.72,96,36,Sunday,0,0,0,1,0,0,0
4313,981.55,121,36,Thursday,0,0,0,0,1,0,0
4313,1086.5,132,36,Tuesday,0,0,0,0,0,1,0
4313,1205.44,132,36,Wednesday,0,0,0,0,0,0,1
4313,1743.75,178,37,Friday,1,0,0,0,0,0,0
4313,979.61,113,37,Monday,0,1,0,0,0,0,0
4313,1690.26,161,37,Saturday,0,0,1,0,0,0,0
4313,1067.39,108,37,Sunday,0,0,0,1,0,0,0
4313,995.11,122,37,Thursday,0,0,0,0,1,0,0
4313,1062.68,145,37,Tuesday,0,0,0,0,0,1,0
4313,1107.53,127,37,Wednesday,0,0,0,0,0,0,1
4313,1467.62,145,38,Friday,1,0,0,0,0,0,0
4313,884.07,96,38,Monday,0,1,0,0,0,0,0
4313,1084.08,125,38,Saturday,0,0,1,0,0,0,0
4313,867.34,96,38,Sunday,0,0,0,1,0,0,0
4313,1375.55,140,38,Thursday,0,0,0,0,1,0,0
4313,1029.75,119,38,Tuesday,0,0,0,0,0,1,0
4313,1218.79,126,38,Wednesday,0,0,0,0,0,0,1
4313,1772.08,174,39,Friday,1,0,0,0,0,0,0
4313,899.04,108,39,Monday,0,1,0,0,0,0,0
4313,1250.31,140,39,Saturday,0,0,1,0,0,0,0
4313,1275.67,131,39,Sunday,0,0,0,1,0,0,0
4313,1288.29,135,39,Thursday,0,0,0,0,1,0,0
4313,949.05,109,39,Tuesday,0,0,0,0,0,1,0
4313,782.99,102,39,Wednesday,0,0,0,0,0,0,1
4313,1690.92,178,40,Friday,1,0,0,0,0,0,0
4313,1370.17,158,40,Monday,0,1,0,0,0,0,0
4313,1361.9,130,40,Saturday,0,0,1,0,0,0,0
4313,1137.05,98,40,Sunday,0,0,0,1,0,0,0
4313,1489.07,158,40,Thursday,0,0,0,0,1,0,0
4313,1093.16,127,40,Tuesday,0,0,0,0,0,1,0
4313,1153.78,121,40,Wednesday,0,0,0,0,0,0,1
4313,1124.07,145,41,Friday,1,0,0,0,0,0,0
4313,911.92,111,41,Monday,0,1,0,0,0,0,0
4313,1229.76,125,41,Saturday,0,0,1,0,0,0,0
4313,764.5,82,41,Sunday,0,0,0,1,0,0,0
4313,1081.62,119,41,Thursday,0,0,0,0,1,0,0
4313,809.24,112,41,Tuesday,0,0,0,0,0,1,0
4313,1175.01,124,41,Wednesday,0,0,0,0,0,0,1
4313,1893.772377,163,42,Friday,1,0,0,0,0,0,0
4313,883.01,96,42,Monday,0,1,0,0,0,0,0
4313,1893.772377,163,42,Saturday,0,0,1,0,0,0,0
4313,1893.772377,163,42,Sunday,0,0,0,1,0,0,0
4313,753.93,100,42,Thursday,0,0,0,0,1,0,0
4313,989.48,120,42,Tuesday,0,0,0,0,0,1,0
4313,1384.18,130,42,Wednesday,0,0,0,0,0,0,1
4314,2230.33,192,1,Friday,1,0,0,0,0,0,0
4314,1883.94,140,1,Monday,0,1,0,0,0,0,0
4314,2308.49,169,1,Saturday,0,0,1,0,0,0,0
4314,1917.18,144,1,Sunday,0,0,0,1,0,0,0
4314,2201.62,187,1,Thursday,0,0,0,0,1,0,0
4314,1734.71,147,1,Tuesday,0,0,0,0,0,1,0
4314,2375.5,219,1,Wednesday,0,0,0,0,0,0,1
4314,2124.32,166,2,Friday,1,0,0,0,0,0,0
4314,1576.07,142,2,Monday,0,1,0,0,0,0,0
4314,1621.15,134,2,Saturday,0,0,1,0,0,0,0
4314,2111.9,153,2,Sunday,0,0,0,1,0,0,0
4314,1777.81,139,2,Thursday,0,0,0,0,1,0,0
4314,1676.57,141,2,Tuesday,0,0,0,0,0,1,0
4314,1570.3,157,2,Wednesday,0,0,0,0,0,0,1
4314,2134.78,169,3,Friday,1,0,0,0,0,0,0
4314,1929,139,3,Monday,0,1,0,0,0,0,0
4314,2614.07,201,3,Saturday,0,0,1,0,0,0,0
4314,1994.83,151,3,Sunday,0,0,0,1,0,0,0
4314,1948.64,163,3,Thursday,0,0,0,0,1,0,0
4314,1507.77,134,3,Tuesday,0,0,0,0,0,1,0
4314,1810.4,167,3,Wednesday,0,0,0,0,0,0,1
4314,2870.96,213,4,Friday,1,0,0,0,0,0,0
4314,1716.45,142,4,Monday,0,1,0,0,0,0,0
4314,1884.92,141,4,Saturday,0,0,1,0,0,0,0
4314,2519.24,167,4,Sunday,0,0,0,1,0,0,0
4314,1909.16,159,4,Thursday,0,0,0,0,1,0,0
4314,1808.29,127,4,Tuesday,0,0,0,0,0,1,0
4314,1716.87,134,4,Wednesday,0,0,0,0,0,0,1
4314,2854.16,221,5,Friday,1,0,0,0,0,0,0
4314,1655.55,143,5,Monday,0,1,0,0,0,0,0
4314,2782.63,214,5,Saturday,0,0,1,0,0,0,0
4314,2742.09,174,5,Sunday,0,0,0,1,0,0,0
4314,2997.92,228,5,Thursday,0,0,0,0,1,0,0
4314,2189.28,175,5,Tuesday,0,0,0,0,0,1,0
4314,2617.41,220,5,Wednesday,0,0,0,0,0,0,1
4314,2602.39,195,6,Friday,1,0,0,0,0,0,0
4314,1686.88,154,6,Monday,0,1,0,0,0,0,0
4314,2575.16,178,6,Saturday,0,0,1,0,0,0,0
4314,2382.8,169,6,Sunday,0,0,0,1,0,0,0
4314,2201.05,180,6,Thursday,0,0,0,0,1,0,0
4314,1800.68,146,6,Tuesday,0,0,0,0,0,1,0
4314,1693.25,154,6,Wednesday,0,0,0,0,0,0,1
4314,2407.43,176,7,Friday,1,0,0,0,0,0,0
4314,1891.86,146,7,Monday,0,1,0,0,0,0,0
4314,2206.25,175,7,Saturday,0,0,1,0,0,0,0
4314,2313.47,146,7,Sunday,0,0,0,1,0,0,0
4314,2344.24,173,7,Thursday,0,0,0,0,1,0,0
4314,1642.14,133,7,Tuesday,0,0,0,0,0,1,0
4314,1920.26,163,7,Wednesday,0,0,0,0,0,0,1
4314,2920.89,197,8,Friday,1,0,0,0,0,0,0
4314,1822.52,144,8,Monday,0,1,0,0,0,0,0
4314,3090.8,211,8,Saturday,0,0,1,0,0,0,0
4314,2698.14,193,8,Sunday,0,0,0,1,0,0,0
4314,1803.09,114,8,Thursday,0,0,0,0,1,0,0
4314,1555.18,115,8,Tuesday,0,0,0,0,0,1,0
4314,1801.47,113,8,Wednesday,0,0,0,0,0,0,1
4314,3775.3,279,9,Friday,1,0,0,0,0,0,0
4314,2501.52,183,9,Monday,0,1,0,0,0,0,0
4314,3043.53,198,9,Saturday,0,0,1,0,0,0,0
4314,3556.61,223,9,Sunday,0,0,0,1,0,0,0
4314,3048.07,232,9,Thursday,0,0,0,0,1,0,0
4314,2206.54,166,9,Tuesday,0,0,0,0,0,1,0
4314,2857.02,231,9,Wednesday,0,0,0,0,0,0,1
4314,2578.11,194,10,Friday,1,0,0,0,0,0,0
4314,2309.22,184,10,Monday,0,1,0,0,0,0,0
4314,2388.5,167,10,Saturday,0,0,1,0,0,0,0
4314,2026.91,157,10,Sunday,0,0,0,1,0,0,0
4314,2662.13,205,10,Thursday,0,0,0,0,1,0,0
4314,1920.33,163,10,Tuesday,0,0,0,0,0,1,0
4314,2192.32,176,10,Wednesday,0,0,0,0,0,0,1
4314,2403.75,188,11,Friday,1,0,0,0,0,0,0
4314,1812.61,146,11,Monday,0,1,0,0,0,0,0
4314,2106.09,166,11,Saturday,0,0,1,0,0,0,0
4314,2380.87,166,11,Sunday,0,0,0,1,0,0,0
4314,2439,178,11,Thursday,0,0,0,0,1,0,0
4314,1861.9,157,11,Tuesday,0,0,0,0,0,1,0
4314,1743.2,142,11,Wednesday,0,0,0,0,0,0,1
4314,2538.79,196,12,Friday,1,0,0,0,0,0,0
4314,2846.55,200,12,Monday,0,1,0,0,0,0,0
4314,2326.31,169,12,Saturday,0,0,1,0,0,0,0
4314,2089.29,167,12,Sunday,0,0,0,1,0,0,0
4314,2623.89,194,12,Thursday,0,0,0,0,1,0,0
4314,1609.35,126,12,Tuesday,0,0,0,0,0,1,0
4314,1904.36,158,12,Wednesday,0,0,0,0,0,0,1
